"",NSC,CONCUNIT,LCONC,PANEL,CELL,NLOGGI50
"2040",100858,M,-4,Colon,COLO205,4
"2041",100858,M,-4,Prostate,DU145,4
"2042",100858,M,-4,Non-Small Cell Lung,EKVX,4
"2043",100858,M,-4,Colon,HCC2998,4
"2044",100858,M,-4,Colon,HCT116,4
"2045",100858,M,-4,Colon,HCT15,4
"2046",100858,,,,HL60,
"2047",100858,M,-4,Non-Small Cell Lung,HOP62,4
"2048",100858,M,-4,Non-Small Cell Lung,HOP92,4
"2049",100858,M,-4,Breast,HS578T,4
"2050",100858,M,-4,Colon,HT29,4
"2051",100858,M,-4,Ovarian,IGROV1,4
"2052",100858,M,-4,Leukemia,K562,4
"2053",100858,M,-4,Colon,KM12,4
"2054",100858,M,-4,Melanoma,LOXIMVI,4
"2055",100858,M,-4,Melanoma,M14,4
"2056",100858,M,-4,Melanoma,MALME3M,4
"2057",100858,M,-4,Breast,MCF7,4
"2058",100858,,,,MDAMB231,
"2059",100858,M,-4,Melanoma,MDAMB435,4
"2060",100858,,,,MDAMB468,
"2061",100858,M,-4,Leukemia,MOLT4,4
"2062",100858,M,-4,Ovarian,NCIADRRES,4
"2063",100858,M,-4,Non-Small Cell Lung,NCIH226,4
"2064",100858,M,-4,Non-Small Cell Lung,NCIH23,4
"2065",100858,M,-4,Non-Small Cell Lung,NCIH322M,4
"2066",100858,M,-4,Non-Small Cell Lung,NCIH460,4
"2067",100858,M,-4,Non-Small Cell Lung,NCIH522,4
"2068",100858,M,-4,Ovarian,OVCAR3,4
"2069",100858,M,-4,Ovarian,OVCAR4,4
"2070",100858,M,-4,Ovarian,OVCAR5,4
"2071",100858,M,-4,Ovarian,OVCAR8,4
"2072",100858,M,-4,Prostate,PC3,4
"2073",100858,M,-4,Leukemia,RPMI8226,4
"2074",100858,M,-4,Renal,RXF393,4
"2075",100858,M,-4,Central Nervous System,SF268,4
"2076",100858,M,-4,Central Nervous System,SF295,4
"2077",100858,M,-4,Central Nervous System,SF539,4
"2078",100858,M,-4,Melanoma,SKMEL2,4
"2079",100858,M,-4,Melanoma,SKMEL28,4
"2080",100858,M,-4,Melanoma,SKMEL5,4
"2081",100858,M,-4,Ovarian,SKOV3,4
"2082",100858,M,-4,Renal,SN12C,4
"2083",100858,M,-4,Central Nervous System,SNB19,4
"2084",100858,M,-4,Central Nervous System,SNB75,4
"2085",100858,M,-4,Leukemia,SR,4
"2086",100858,M,-4,Colon,SW620,4
"2087",100858,M,-4,Breast,T47D,4
"2088",100858,M,-4,Renal,TK10,4
"2089",100858,M,-4,Central Nervous System,U251,4
"2090",100858,M,-4,Melanoma,UACC257,4
"2091",100858,M,-4,Melanoma,UACC62,4
"2092",102244,M,-4,Renal,7860,5.169
"2093",102244,M,-4,Renal,A498,4.687
"2094",102244,,,,A549,
"2095",102244,M,-4,Renal,ACHN,4.806
"2096",102244,M,-4,Breast,BT549,4.895
"2097",102244,M,-4,Renal,CAKI1,4.66
"2098",102244,M,-4,Leukemia,CCRFCEM,4.822
"2099",102244,M,-4,Colon,COLO205,4.918
"2100",102244,M,-4,Prostate,DU145,4.843
"2101",102244,M,-4,Non-Small Cell Lung,EKVX,4.739
"2102",102244,M,-4,Colon,HCC2998,4.872
"2103",102244,M,-4,Colon,HCT116,4.943
"2104",102244,M,-4,Colon,HCT15,4.97
"2105",102244,,,,HL60,
"2106",102244,,,,HOP62,
"2107",102244,M,-4,Non-Small Cell Lung,HOP92,4.964
"2108",102244,M,-4,Breast,HS578T,4.774
"2109",102244,M,-4,Colon,HT29,5.545
"2110",102244,M,-4,Ovarian,IGROV1,4.774
"2111",102244,,,,K562,
"2112",102244,M,-4,Colon,KM12,4.825
"2113",102244,M,-4,Melanoma,LOXIMVI,5.274
"2114",102244,M,-4,Melanoma,M14,4.915
"2115",102244,M,-4,Melanoma,MALME3M,4.768
"2116",102244,M,-4,Breast,MCF7,4.808
"2117",102244,,,,MDAMB231,
"2118",102244,M,-4,Melanoma,MDAMB435,4.85
"2119",102244,,,,MDAMB468,
"2120",102244,M,-4,Leukemia,MOLT4,4.783
"2121",102244,M,-4,Ovarian,NCIADRRES,4.733
"2122",102244,M,-4,Non-Small Cell Lung,NCIH226,4.783
"2123",102244,M,-4,Non-Small Cell Lung,NCIH23,4.803
"2124",102244,M,-4,Non-Small Cell Lung,NCIH322M,4.792
"2125",102244,M,-4,Non-Small Cell Lung,NCIH460,4.74
"2126",102244,M,-4,Non-Small Cell Lung,NCIH522,4.764
"2127",102244,M,-4,Ovarian,OVCAR3,4.845
"2128",102244,M,-4,Ovarian,OVCAR4,4.753
"2129",102244,M,-4,Ovarian,OVCAR5,4.678
"2130",102244,M,-4,Ovarian,OVCAR8,4.761
"2131",102244,M,-4,Prostate,PC3,5.042
"2132",102244,M,-4,Leukemia,RPMI8226,4.888
"2133",102244,,,,RXF393,
"2134",102244,M,-4,Central Nervous System,SF268,4.843
"2135",102244,M,-4,Central Nervous System,SF295,4.835
"2136",102244,M,-4,Central Nervous System,SF539,4.951
"2137",102244,M,-4,Melanoma,SKMEL2,4.744
"2138",102244,M,-4,Melanoma,SKMEL28,4.905
"2139",102244,M,-4,Melanoma,SKMEL5,4.821
"2140",102244,M,-4,Ovarian,SKOV3,4.72
"2141",102244,M,-4,Renal,SN12C,4.846
"2142",102244,M,-4,Central Nervous System,SNB19,4.777
"2143",102244,M,-4,Central Nervous System,SNB75,4.842
"2144",102244,,,,SR,
"2145",102244,M,-4,Colon,SW620,4.813
"2146",102244,M,-4,Breast,T47D,4.835
"2147",102244,M,-4,Renal,TK10,4.737
"2148",102244,M,-4,Central Nervous System,U251,4.863
"2149",102244,M,-4,Melanoma,UACC257,4.822
"2150",102244,M,-4,Melanoma,UACC62,4.802
"2151",118976,M,-4,Renal,7860,6.375
"2152",118976,M,-4,Renal,A498,5.385
"2153",118976,,,,A549,
"2154",118976,M,-4,Renal,ACHN,5.399
"2155",118976,M,-4,Breast,BT549,5.634
"2156",118976,M,-4,Renal,CAKI1,5.734
"2157",118976,M,-4,Leukemia,CCRFCEM,6.343
"2158",118976,M,-4,Colon,COLO205,5.82
"2159",118976,M,-4,Prostate,DU145,5.384
"2160",118976,M,-4,Non-Small Cell Lung,EKVX,4.836
"2161",118976,M,-4,Colon,HCC2998,5.082
"2162",118976,M,-4,Colon,HCT116,6.219
"2163",118976,M,-4,Colon,HCT15,5.474
"2164",118976,,,,HL60,
"2165",118976,M,-4,Non-Small Cell Lung,HOP62,5.516
"2166",118976,M,-4,Non-Small Cell Lung,HOP92,5.239
"2167",118976,M,-4,Breast,HS578T,5.15
"2168",118976,M,-4,Colon,HT29,5.607
"2169",118976,M,-4,Ovarian,IGROV1,5.601
"2170",118976,M,-4,Leukemia,K562,6.157
"2171",118976,M,-4,Colon,KM12,6.048
"2172",118976,M,-4,Melanoma,LOXIMVI,6.099
"2173",118976,M,-4,Melanoma,M14,5.777
"2174",118976,M,-4,Melanoma,MALME3M,5.509
"2175",118976,M,-4,Breast,MCF7,5.491
"2176",118976,,,,MDAMB231,
"2177",118976,M,-4,Melanoma,MDAMB435,5.665
"2178",118976,,,,MDAMB468,
"2179",118976,M,-4,Leukemia,MOLT4,5.882
"2180",118976,M,-4,Ovarian,NCIADRRES,5.465
"2181",118976,M,-4,Non-Small Cell Lung,NCIH226,4.99
"2182",118976,M,-4,Non-Small Cell Lung,NCIH23,5.419
"2183",118976,M,-4,Non-Small Cell Lung,NCIH322M,4.856
"2184",118976,M,-4,Non-Small Cell Lung,NCIH460,5.203
"2185",118976,M,-4,Non-Small Cell Lung,NCIH522,5.913
"2186",118976,M,-4,Ovarian,OVCAR3,5.561
"2187",118976,M,-4,Ovarian,OVCAR4,5.42
"2188",118976,M,-4,Ovarian,OVCAR5,4.961
"2189",118976,M,-4,Ovarian,OVCAR8,5.582
"2190",118976,M,-4,Prostate,PC3,5.387
"2191",118976,M,-4,Leukemia,RPMI8226,6.341
"2192",118976,M,-4,Renal,RXF393,5.791
"2193",118976,M,-4,Central Nervous System,SF268,5.475
"2194",118976,M,-4,Central Nervous System,SF295,5.317
"2195",118976,M,-4,Central Nervous System,SF539,5.74
"2196",118976,M,-4,Melanoma,SKMEL2,5.197
"2197",118976,M,-4,Melanoma,SKMEL28,5.511
"2198",118976,M,-4,Melanoma,SKMEL5,5.552
"2199",118976,M,-4,Ovarian,SKOV3,4.958
"2200",118976,M,-4,Renal,SN12C,5.432
"2201",118976,M,-4,Central Nervous System,SNB19,5.327
"2202",118976,M,-4,Central Nervous System,SNB75,5.37
"2203",118976,M,-4,Leukemia,SR,6.1
"2204",118976,M,-4,Colon,SW620,5.629
"2205",118976,M,-4,Breast,T47D,4.984
"2206",118976,M,-4,Renal,TK10,5.36
"2207",118976,M,-4,Central Nervous System,U251,5.513
"2208",118976,M,-4,Melanoma,UACC257,5.502
"2209",118976,M,-4,Melanoma,UACC62,5.479
"2210",121139,M,-4,Renal,7860,4.038
"2211",121139,M,-4,Renal,A498,4.199
"2212",121139,,,,A549,
"2213",121139,M,-4,Renal,ACHN,5.071
"2214",121139,M,-4,Breast,BT549,4.451
"2215",121139,M,-4,Renal,CAKI1,5.524
"2216",121139,M,-4,Leukemia,CCRFCEM,4.405
"2217",121139,M,-4,Colon,COLO205,4.069
"2218",121139,M,-4,Prostate,DU145,4.468
"2219",121139,M,-4,Non-Small Cell Lung,EKVX,4.358
"2220",121139,M,-4,Colon,HCC2998,4.039
"2221",121139,M,-4,Colon,HCT116,4.279
"2222",121139,M,-4,Colon,HCT15,4.449
"2223",121139,,,,HL60,
"2224",121139,M,-4,Non-Small Cell Lung,HOP62,4.103
"2225",121139,M,-4,Non-Small Cell Lung,HOP92,4.581
"2226",121139,M,-4,Breast,HS578T,4.505
"2227",121139,M,-4,Colon,HT29,4.326
"2228",121139,M,-4,Ovarian,IGROV1,4.128
"2229",121139,M,-4,Leukemia,K562,4.311
"2230",121139,M,-4,Colon,KM12,4.338
"2231",121139,M,-4,Melanoma,LOXIMVI,4.374
"2232",121139,M,-4,Melanoma,M14,4.191
"2233",121139,M,-4,Melanoma,MALME3M,5.416
"2234",121139,M,-4,Breast,MCF7,4.473
"2235",121139,,,,MDAMB231,
"2236",121139,M,-4,Melanoma,MDAMB435,4.12
"2237",121139,,,,MDAMB468,
"2238",121139,M,-4,Leukemia,MOLT4,4.599
"2239",121139,M,-4,Ovarian,NCIADRRES,4.726
"2240",121139,M,-4,Non-Small Cell Lung,NCIH226,4.056
"2241",121139,M,-4,Non-Small Cell Lung,NCIH23,4.336
"2242",121139,M,-4,Non-Small Cell Lung,NCIH322M,4.13
"2243",121139,M,-4,Non-Small Cell Lung,NCIH460,4.299
"2244",121139,M,-4,Non-Small Cell Lung,NCIH522,5.577
"2245",121139,M,-4,Ovarian,OVCAR3,4.067
"2246",121139,M,-4,Ovarian,OVCAR4,4.35
"2247",121139,M,-4,Ovarian,OVCAR5,4
"2248",121139,M,-4,Ovarian,OVCAR8,4.403
"2249",121139,M,-4,Prostate,PC3,4.439
"2250",121139,M,-4,Leukemia,RPMI8226,4.65
"2251",121139,M,-4,Renal,RXF393,4.545
"2252",121139,M,-4,Central Nervous System,SF268,4.107
"2253",121139,M,-4,Central Nervous System,SF295,4.237
"2254",121139,M,-4,Central Nervous System,SF539,4.013
"2255",121139,M,-4,Melanoma,SKMEL2,4.088
"2256",121139,M,-4,Melanoma,SKMEL28,4.218
"2257",121139,M,-4,Melanoma,SKMEL5,4.496
"2258",121139,M,-4,Ovarian,SKOV3,4.35
"2259",121139,M,-4,Renal,SN12C,4
"2260",121139,M,-4,Central Nervous System,SNB19,4.116
"2261",121139,M,-4,Central Nervous System,SNB75,4.579
"2262",121139,M,-4,Leukemia,SR,4.508
"2263",121139,M,-4,Colon,SW620,4.012
"2264",121139,M,-4,Breast,T47D,4.443
"2265",121139,M,-4,Renal,TK10,4
"2266",121139,M,-4,Central Nervous System,U251,4
"2267",121139,M,-4,Melanoma,UACC257,4.124
"2268",121139,M,-4,Melanoma,UACC62,4.315
"2269",121145,M,-4,Renal,7860,4
"2270",121145,M,-4,Renal,A498,4.263
"2271",121145,,,,A549,
"2272",121145,M,-4,Renal,ACHN,4.029
"2273",121145,M,-4,Breast,BT549,4.212
"2274",121145,M,-4,Renal,CAKI1,4
"2275",121145,,,,CCRFCEM,
"2276",121145,M,-4,Colon,COLO205,4
"2277",121145,M,-4,Prostate,DU145,4
"2278",121145,M,-4,Non-Small Cell Lung,EKVX,4
"2279",121145,M,-4,Colon,HCC2998,4.137
"2280",121145,M,-4,Colon,HCT116,4.255
"2281",121145,M,-4,Colon,HCT15,4.024
"2282",121145,,,,HL60,
"2283",121145,M,-4,Non-Small Cell Lung,HOP62,4.144
"2284",121145,M,-4,Non-Small Cell Lung,HOP92,4.065
"2285",121145,M,-4,Breast,HS578T,4.275
"2286",121145,M,-4,Colon,HT29,4
"2287",121145,M,-4,Ovarian,IGROV1,4.04
"2288",121145,M,-4,Leukemia,K562,4.398
"2289",121145,M,-4,Colon,KM12,4
"2290",121145,M,-4,Melanoma,LOXIMVI,4
"2291",121145,M,-4,Melanoma,M14,4.104
"2292",121145,M,-4,Melanoma,MALME3M,4.079
"2293",121145,M,-4,Breast,MCF7,4.668
"2294",121145,,,,MDAMB231,
"2295",121145,M,-4,Melanoma,MDAMB435,4.167
"2296",121145,,,,MDAMB468,
"2297",121145,M,-4,Leukemia,MOLT4,4.426
"2298",121145,M,-4,Ovarian,NCIADRRES,4
"2299",121145,M,-4,Non-Small Cell Lung,NCIH226,4
"2300",121145,M,-4,Non-Small Cell Lung,NCIH23,4.154
"2301",121145,M,-4,Non-Small Cell Lung,NCIH322M,4
"2302",121145,M,-4,Non-Small Cell Lung,NCIH460,4.213
"2303",121145,M,-4,Non-Small Cell Lung,NCIH522,4.168
"2304",121145,M,-4,Ovarian,OVCAR3,4.221
"2305",121145,M,-4,Ovarian,OVCAR4,4
"2306",121145,M,-4,Ovarian,OVCAR5,4
"2307",121145,M,-4,Ovarian,OVCAR8,4
"2308",121145,M,-4,Prostate,PC3,4.259
"2309",121145,M,-4,Leukemia,RPMI8226,4.152
"2310",121145,M,-4,Renal,RXF393,4.23
"2311",121145,M,-4,Central Nervous System,SF268,4.08
"2312",121145,M,-4,Central Nervous System,SF295,4.117
"2313",121145,M,-4,Central Nervous System,SF539,4
"2314",121145,M,-4,Melanoma,SKMEL2,4.227
"2315",121145,M,-4,Melanoma,SKMEL28,4.13
"2316",121145,M,-4,Melanoma,SKMEL5,4.048
"2317",121145,M,-4,Ovarian,SKOV3,4
"2318",121145,M,-4,Renal,SN12C,4
"2319",121145,M,-4,Central Nervous System,SNB19,4
"2320",121145,M,-4,Central Nervous System,SNB75,4.131
"2321",121145,M,-4,Leukemia,SR,4.363
"2322",121145,M,-4,Colon,SW620,4.085
"2323",121145,M,-4,Breast,T47D,4.002
"2324",121145,M,-4,Renal,TK10,4.227
"2325",121145,M,-4,Central Nervous System,U251,4.101
"2326",121145,M,-4,Melanoma,UACC257,4.116
"2327",121145,M,-4,Melanoma,UACC62,5.12
"2328",125177,M,-4,Renal,7860,4
"2329",125177,,,,A498,
"2330",125177,,,,A549,
"2331",125177,M,-4,Renal,ACHN,4
"2332",125177,,,,BT549,
"2333",125177,,,,CAKI1,
"2334",125177,M,-4,Leukemia,CCRFCEM,4
"2335",125177,M,-4,Colon,COLO205,4.735
"2336",125177,,,,DU145,
"2337",125177,M,-4,Non-Small Cell Lung,EKVX,4
"2338",125177,M,-4,Colon,HCC2998,4
"2339",125177,M,-4,Colon,HCT116,4
"2340",125177,M,-4,Colon,HCT15,4
"2341",125177,,,,HL60,
"2342",125177,M,-4,Non-Small Cell Lung,HOP62,4
"2343",125177,,,,HOP92,
"2344",125177,,,,HS578T,
"2345",125177,M,-4,Colon,HT29,4
"2346",125177,M,-4,Ovarian,IGROV1,4
"2347",125177,M,-4,Leukemia,K562,4
"2348",125177,M,-4,Colon,KM12,4
"2349",125177,M,-4,Melanoma,LOXIMVI,4
"2350",125177,M,-4,Melanoma,M14,4
"2351",125177,M,-4,Melanoma,MALME3M,4
"2352",125177,,,,MCF7,
"2353",125177,,,,MDAMB231,
"2354",125177,,,,MDAMB435,
"2355",125177,,,,MDAMB468,
"2356",125177,M,-4,Leukemia,MOLT4,4
"2357",125177,,,,NCIADRRES,
"2358",125177,M,-4,Non-Small Cell Lung,NCIH226,4
"2359",125177,M,-4,Non-Small Cell Lung,NCIH23,4
"2360",125177,M,-4,Non-Small Cell Lung,NCIH322M,4
"2361",125177,M,-4,Non-Small Cell Lung,NCIH460,4
"2362",125177,M,-4,Non-Small Cell Lung,NCIH522,4
"2363",125177,M,-4,Ovarian,OVCAR3,4
"2364",125177,,,,OVCAR4,
"2365",125177,,,,OVCAR5,
"2366",125177,M,-4,Ovarian,OVCAR8,4
"2367",125177,,,,PC3,
"2368",125177,M,-4,Leukemia,RPMI8226,4
"2369",125177,M,-4,Renal,RXF393,4
"2370",125177,M,-4,Central Nervous System,SF268,4
"2371",125177,M,-4,Central Nervous System,SF295,4
"2372",125177,M,-4,Central Nervous System,SF539,4
"2373",125177,,,,SKMEL2,
"2374",125177,M,-4,Melanoma,SKMEL28,4
"2375",125177,,,,SKMEL5,
"2376",125177,M,-4,Ovarian,SKOV3,4
"2377",125177,M,-4,Renal,SN12C,4
"2378",125177,M,-4,Central Nervous System,SNB19,4
"2379",125177,M,-4,Central Nervous System,SNB75,4
"2380",125177,M,-4,Leukemia,SR,4
"2381",125177,M,-4,Colon,SW620,4
"2382",125177,,,,T47D,
"2383",125177,M,-4,Renal,TK10,4
"2384",125177,M,-4,Central Nervous System,U251,4
"2385",125177,M,-4,Melanoma,UACC257,4
"2386",125177,M,-4,Melanoma,UACC62,4
"2387",126771,M,-4,Renal,7860,5.334
"2388",126771,M,-3.6,Renal,7860,5.21
"2389",126771,M,-4,Renal,A498,4.82
"2390",126771,M,-3.6,Renal,A498,4.523
"2391",126771,,,,A549,
"2392",126771,M,-4,Renal,ACHN,5.458
"2393",126771,M,-3.6,Renal,ACHN,4.909
"2394",126771,M,-4,Breast,BT549,4.788
"2395",126771,M,-3.6,Breast,BT549,4.738
"2396",126771,M,-4,Renal,CAKI1,5.127
"2397",126771,M,-3.6,Renal,CAKI1,4.665
"2398",126771,M,-4,Leukemia,CCRFCEM,5.805
"2399",126771,M,-3.6,Leukemia,CCRFCEM,5.549
"2400",126771,M,-4,Colon,COLO205,4.944
"2401",126771,M,-3.6,Colon,COLO205,4.71
"2402",126771,M,-4,Prostate,DU145,4.919
"2403",126771,M,-3.6,Prostate,DU145,4.623
"2404",126771,M,-4,Non-Small Cell Lung,EKVX,4.871
"2405",126771,M,-3.6,Non-Small Cell Lung,EKVX,4.374
"2406",126771,M,-4,Colon,HCC2998,4.814
"2407",126771,M,-3.6,Colon,HCC2998,4.553
"2408",126771,M,-4,Colon,HCT116,5.94
"2409",126771,M,-3.6,Colon,HCT116,5.859
"2410",126771,M,-4,Colon,HCT15,6.373
"2411",126771,M,-3.6,Colon,HCT15,6.125
"2412",126771,,,,HL60,
"2413",126771,M,-4,Non-Small Cell Lung,HOP62,5.025
"2414",126771,M,-3.6,Non-Small Cell Lung,HOP62,4.905
"2415",126771,M,-4,Non-Small Cell Lung,HOP92,4.848
"2416",126771,M,-3.6,Non-Small Cell Lung,HOP92,4.367
"2417",126771,M,-4,Breast,HS578T,4.853
"2418",126771,M,-3.6,Breast,HS578T,4.373
"2419",126771,M,-4,Colon,HT29,5.368
"2420",126771,M,-3.6,Colon,HT29,5.337
"2421",126771,M,-4,Ovarian,IGROV1,5.307
"2422",126771,M,-3.6,Ovarian,IGROV1,5.187
"2423",126771,M,-4,Leukemia,K562,6.006
"2424",126771,M,-3.6,Leukemia,K562,5.741
"2425",126771,M,-4,Colon,KM12,4.932
"2426",126771,M,-3.6,Colon,KM12,5.156
"2427",126771,M,-4,Melanoma,LOXIMVI,5.572
"2428",126771,M,-3.6,Melanoma,LOXIMVI,5.651
"2429",126771,M,-4,Melanoma,M14,4.898
"2430",126771,M,-3.6,Melanoma,M14,4.532
"2431",126771,M,-4,Melanoma,MALME3M,4.79
"2432",126771,M,-3.6,Melanoma,MALME3M,4.895
"2433",126771,M,-4,Breast,MCF7,5.289
"2434",126771,M,-3.6,Breast,MCF7,5.052
"2435",126771,,,,MDAMB231,
"2436",126771,M,-4,Melanoma,MDAMB435,5.244
"2437",126771,M,-3.6,Melanoma,MDAMB435,4.959
"2438",126771,,,,MDAMB468,
"2439",126771,M,-4,Leukemia,MOLT4,6.082
"2440",126771,M,-3.6,Leukemia,MOLT4,5.836
"2441",126771,M,-4,Ovarian,NCIADRRES,5.288
"2442",126771,M,-3.6,Ovarian,NCIADRRES,4.72
"2443",126771,M,-4,Non-Small Cell Lung,NCIH226,5.083
"2444",126771,M,-3.6,Non-Small Cell Lung,NCIH226,4.617
"2445",126771,M,-4,Non-Small Cell Lung,NCIH23,4.937
"2446",126771,M,-3.6,Non-Small Cell Lung,NCIH23,4.555
"2447",126771,M,-4,Non-Small Cell Lung,NCIH322M,4.911
"2448",126771,M,-3.6,Non-Small Cell Lung,NCIH322M,4.559
"2449",126771,M,-4,Non-Small Cell Lung,NCIH460,5.806
"2450",126771,M,-3.6,Non-Small Cell Lung,NCIH460,5.832
"2451",126771,M,-4,Non-Small Cell Lung,NCIH522,5.096
"2452",126771,M,-3.6,Non-Small Cell Lung,NCIH522,4.854
"2453",126771,M,-4,Ovarian,OVCAR3,5.011
"2454",126771,M,-3.6,Ovarian,OVCAR3,4.823
"2455",126771,M,-4,Ovarian,OVCAR4,4.725
"2456",126771,M,-3.6,Ovarian,OVCAR4,4.663
"2457",126771,M,-4,Ovarian,OVCAR5,4.765
"2458",126771,M,-3.6,Ovarian,OVCAR5,4.323
"2459",126771,M,-4,Ovarian,OVCAR8,5.188
"2460",126771,M,-3.6,Ovarian,OVCAR8,5.277
"2461",126771,M,-4,Prostate,PC3,5.328
"2462",126771,M,-3.6,Prostate,PC3,4.961
"2463",126771,M,-4,Leukemia,RPMI8226,5.599
"2464",126771,M,-3.6,Leukemia,RPMI8226,5.643
"2465",126771,M,-4,Renal,RXF393,4.859
"2466",126771,M,-3.6,Renal,RXF393,4.542
"2467",126771,M,-4,Central Nervous System,SF268,5.045
"2468",126771,M,-3.6,Central Nervous System,SF268,4.926
"2469",126771,M,-4,Central Nervous System,SF295,5.006
"2470",126771,M,-3.6,Central Nervous System,SF295,5.105
"2471",126771,M,-4,Central Nervous System,SF539,5.61
"2472",126771,M,-3.6,Central Nervous System,SF539,4.999
"2473",126771,M,-4,Melanoma,SKMEL2,4.756
"2474",126771,M,-3.6,Melanoma,SKMEL2,4.63
"2475",126771,M,-4,Melanoma,SKMEL28,5.022
"2476",126771,M,-3.6,Melanoma,SKMEL28,4.591
"2477",126771,M,-4,Melanoma,SKMEL5,5.084
"2478",126771,M,-3.6,Melanoma,SKMEL5,5.097
"2479",126771,M,-4,Ovarian,SKOV3,4.82
"2480",126771,M,-3.6,Ovarian,SKOV3,4.381
"2481",126771,M,-4,Renal,SN12C,5.227
"2482",126771,M,-3.6,Renal,SN12C,4.892
"2483",126771,M,-4,Central Nervous System,SNB19,5.127
"2484",126771,M,-3.6,Central Nervous System,SNB19,4.95
"2485",126771,M,-4,Central Nervous System,SNB75,4.672
"2486",126771,M,-3.6,Central Nervous System,SNB75,4.296
"2487",126771,M,-4,Leukemia,SR,5.965
"2488",126771,M,-3.6,Leukemia,SR,6.034
"2489",126771,M,-4,Colon,SW620,5.156
"2490",126771,M,-3.6,Colon,SW620,5.06
"2491",126771,M,-4,Breast,T47D,4.958
"2492",126771,M,-3.6,Breast,T47D,4.414
"2493",126771,M,-4,Renal,TK10,4.589
"2494",126771,M,-3.6,Renal,TK10,4.41
"2495",126771,M,-4,Central Nervous System,U251,5.664
"2496",126771,M,-3.6,Central Nervous System,U251,5.582
"2497",126771,M,-4,Melanoma,UACC257,4.865
"2498",126771,M,-3.6,Melanoma,UACC257,4.777
"2499",126771,M,-4,Melanoma,UACC62,5.214
"2500",126771,M,-3.6,Melanoma,UACC62,5.309
"2501",126849,M,-2.6,Renal,7860,4.876
"2502",126849,M,-2.6,Renal,A498,3.062
"2503",126849,,,,A549,
"2504",126849,M,-2.6,Renal,ACHN,4.407
"2505",126849,M,-2.6,Breast,BT549,2.602
"2506",126849,M,-3.2,Renal,CAKI1,4.762
"2507",126849,M,-2.6,Renal,CAKI1,4.631
"2508",126849,M,-3.2,Leukemia,CCRFCEM,3.204
"2509",126849,M,-2.6,Leukemia,CCRFCEM,5.163
"2510",126849,M,-3.2,Colon,COLO205,4.22
"2511",126849,M,-2.6,Colon,COLO205,4.567
"2512",126849,M,-2.6,Prostate,DU145,5.028
"2513",126849,M,-2.6,Non-Small Cell Lung,EKVX,2.602
"2514",126849,M,-3.2,Colon,HCC2998,5.062
"2515",126849,M,-2.6,Colon,HCC2998,3.674
"2516",126849,M,-3.2,Colon,HCT116,5.595
"2517",126849,M,-2.6,Colon,HCT116,5.826
"2518",126849,M,-3.2,Colon,HCT15,4.263
"2519",126849,M,-2.6,Colon,HCT15,4.705
"2520",126849,,,,HL60,
"2521",126849,M,-3.2,Non-Small Cell Lung,HOP62,4.729
"2522",126849,M,-2.6,Non-Small Cell Lung,HOP62,4.44
"2523",126849,M,-3.2,Non-Small Cell Lung,HOP92,4.868
"2524",126849,M,-2.6,Non-Small Cell Lung,HOP92,4.398
"2525",126849,M,-2.6,Breast,HS578T,3.898
"2526",126849,M,-3.2,Colon,HT29,4.884
"2527",126849,M,-2.6,Colon,HT29,4.491
"2528",126849,M,-3.2,Ovarian,IGROV1,4.114
"2529",126849,M,-2.6,Ovarian,IGROV1,3.652
"2530",126849,M,-2.6,Leukemia,K562,5.8
"2531",126849,M,-3.2,Colon,KM12,4.652
"2532",126849,M,-2.6,Colon,KM12,4.369
"2533",126849,M,-3.2,Melanoma,LOXIMVI,4.945
"2534",126849,M,-2.6,Melanoma,LOXIMVI,4.922
"2535",126849,M,-2.6,Melanoma,M14,3.636
"2536",126849,M,-3.2,Melanoma,MALME3M,4.93
"2537",126849,M,-2.6,Melanoma,MALME3M,3.619
"2538",126849,M,-3.2,Breast,MCF7,5.334
"2539",126849,M,-2.6,Breast,MCF7,5.11
"2540",126849,,,,MDAMB231,
"2541",126849,M,-2.6,Melanoma,MDAMB435,3.793
"2542",126849,,,,MDAMB468,
"2543",126849,M,-2.6,Leukemia,MOLT4,5.079
"2544",126849,M,-3.2,Ovarian,NCIADRRES,5.458
"2545",126849,M,-2.6,Ovarian,NCIADRRES,3.944
"2546",126849,M,-3.2,Non-Small Cell Lung,NCIH226,3.204
"2547",126849,M,-2.6,Non-Small Cell Lung,NCIH226,3.326
"2548",126849,M,-3.2,Non-Small Cell Lung,NCIH23,3.204
"2549",126849,M,-2.6,Non-Small Cell Lung,NCIH23,3.403
"2550",126849,M,-3.2,Non-Small Cell Lung,NCIH322M,3.659
"2551",126849,M,-2.6,Non-Small Cell Lung,NCIH322M,3.579
"2552",126849,M,-3.2,Non-Small Cell Lung,NCIH460,6.138
"2553",126849,M,-2.6,Non-Small Cell Lung,NCIH460,6.031
"2554",126849,M,-3.2,Non-Small Cell Lung,NCIH522,3.204
"2555",126849,M,-2.6,Non-Small Cell Lung,NCIH522,3.349
"2556",126849,M,-3.2,Ovarian,OVCAR3,3.204
"2557",126849,M,-2.6,Ovarian,OVCAR3,3.046
"2558",126849,M,-3.2,Ovarian,OVCAR4,3.204
"2559",126849,M,-2.6,Ovarian,OVCAR4,3.073
"2560",126849,M,-2.6,Ovarian,OVCAR5,2.869
"2561",126849,M,-3.2,Ovarian,OVCAR8,4.139
