"",DRUG_ID,COSMIC_ID,LN_IC50,MAX_CONC_MICROMOLAR,Cell_Line,Drug_Name,Synonyms
"97",1026,1240146,0.29071426,1,HCC827,TANESPIMYCIN,"17-AAG, BMS-722782"
"98",1026,905936,-1.08062223,1,HCT116,TANESPIMYCIN,"17-AAG, BMS-722782"
"99",1026,905937,-1.22575121,1,HCT15,TANESPIMYCIN,"17-AAG, BMS-722782"
"100",1026,907050,-2.06597817,1,HDMYZ,TANESPIMYCIN,"17-AAG, BMS-722782"
"101",1026,1290922,-0.32102431,1,HDQP1,TANESPIMYCIN,"17-AAG, BMS-722782"
"102",1026,907055,-4.02618753,1,HGC27,TANESPIMYCIN,"17-AAG, BMS-722782"
"103",1026,907056,0.90786583,1,HH,TANESPIMYCIN,"17-AAG, BMS-722782"
"104",1026,907057,0.1050896,1,HLE,TANESPIMYCIN,"17-AAG, BMS-722782"
"105",1026,907060,-1.08423308,1,HOS,TANESPIMYCIN,"17-AAG, BMS-722782"
"106",,,,,HPAC,TANESPIMYCIN,
"107",,,,,HPAFII,TANESPIMYCIN,
"108",1026,905957,-2.50776296,1,HS578T,TANESPIMYCIN,"17-AAG, BMS-722782"
"109",1026,1240150,-3.02149716,1,HS683,TANESPIMYCIN,"17-AAG, BMS-722782"
"110",1026,1240151,0.20686814,1,HS746T,TANESPIMYCIN,"17-AAG, BMS-722782"
"111",1026,1298141,-1.4819843,1,HS766T,TANESPIMYCIN,"17-AAG, BMS-722782"
"112",1026,1298144,-2.64047563,1,HS939T,TANESPIMYCIN,"17-AAG, BMS-722782"
"113",1026,753562,-1.47502821,1,HSC2,TANESPIMYCIN,"17-AAG, BMS-722782"
"114",1026,907063,1.50063292,1,HT,TANESPIMYCIN,"17-AAG, BMS-722782"
"115",1026,907064,-2.34981067,1,HT1080,TANESPIMYCIN,"17-AAG, BMS-722782"
"116",1026,907065,0.3119404,1,HT1197,TANESPIMYCIN,"17-AAG, BMS-722782"
"117",1026,907066,-2.12000869,1,HT1376,TANESPIMYCIN,"17-AAG, BMS-722782"
"118",1026,907067,-2.82658472,1,HT144,TANESPIMYCIN,"17-AAG, BMS-722782"
"119",1026,905939,-3.18029443,1,HT29,TANESPIMYCIN,"17-AAG, BMS-722782"
"120",1026,907069,-1.12500206,1,HUCCT1,TANESPIMYCIN,"17-AAG, BMS-722782"
"121",1026,1298146,-2.68665438,1,HUH1,TANESPIMYCIN,"17-AAG, BMS-722782"
"122",1026,907285,-1.22421387,1,HUPT3,TANESPIMYCIN,"17-AAG, BMS-722782"
"123",1026,907286,-1.6162736,1,HUPT4,TANESPIMYCIN,"17-AAG, BMS-722782"
"124",1026,910779,2.31306254,1,IALM,TANESPIMYCIN,"17-AAG, BMS-722782"
"125",1026,1240153,-4.06104025,1,IGR37,TANESPIMYCIN,"17-AAG, BMS-722782"
"126",1026,905968,-1.70150019,1,IGROV1,TANESPIMYCIN,"17-AAG, BMS-722782"
"127",,,,,IM95,TANESPIMYCIN,
"128",1026,907171,-2.44340682,1,IPC298,TANESPIMYCIN,"17-AAG, BMS-722782"
"129",,,,,ISTMES1,TANESPIMYCIN,
"130",,,,,J82,TANESPIMYCIN,
"131",1026,1240157,1.74611101,1,JHH2,TANESPIMYCIN,"17-AAG, BMS-722782"
"132",1026,1240158,2.26125063,1,JHH4,TANESPIMYCIN,"17-AAG, BMS-722782"
"133",,,,,JHH6,TANESPIMYCIN,
"134",1026,1240160,-1.70521546,1,JHH7,TANESPIMYCIN,"17-AAG, BMS-722782"
"135",1026,1479995,-0.12569934,1,JHOS2,TANESPIMYCIN,"17-AAG, BMS-722782"
"136",1026,1480359,3.57676076,1,JHOS4,TANESPIMYCIN,"17-AAG, BMS-722782"
"137",1026,1327768,1.31908525,1,JM1,TANESPIMYCIN,"17-AAG, BMS-722782"
"138",1026,998184,1.6970786,1,JURKAT,TANESPIMYCIN,"17-AAG, BMS-722782"
"139",1026,907270,-0.90333368,1,JVM3,TANESPIMYCIN,"17-AAG, BMS-722782"
"140",,,,,KALS1,TANESPIMYCIN,
"141",1026,907273,-0.57720599,1,KARPAS299,TANESPIMYCIN,"17-AAG, BMS-722782"
"142",1026,907274,0.18588647,1,KARPAS422,TANESPIMYCIN,"17-AAG, BMS-722782"
"143",1026,1327775,0.84655169,1,KARPAS620,TANESPIMYCIN,"17-AAG, BMS-722782"
"144",1026,1330931,0.58550538,1,KCL22,TANESPIMYCIN,"17-AAG, BMS-722782"
"145",1026,753618,0.12302527,1,KELLY,TANESPIMYCIN,"17-AAG, BMS-722782"
"146",1026,907278,2.21097109,1,KG1,TANESPIMYCIN,"17-AAG, BMS-722782"
"147",1026,924187,1.86646773,1,KLE,TANESPIMYCIN,"17-AAG, BMS-722782"
"148",1026,1298168,-0.63958596,1,KMRC1,TANESPIMYCIN,"17-AAG, BMS-722782"
"149",1026,1659817,-0.425579,1,KMS11,TANESPIMYCIN,"17-AAG, BMS-722782"
"150",,,,,KMS12BM,TANESPIMYCIN,
"151",1026,907282,0.06593835,1,KNS42,TANESPIMYCIN,"17-AAG, BMS-722782"
"152",1026,753569,-0.87202159,1,KNS62,TANESPIMYCIN,"17-AAG, BMS-722782"
"153",,,,,KO52,TANESPIMYCIN,
"154",1026,1298216,1.10435548,1,KP1N,TANESPIMYCIN,"17-AAG, BMS-722782"
"155",1026,1298218,-3.47828092,1,KP2,TANESPIMYCIN,"17-AAG, BMS-722782"
"156",1026,1298219,-1.14762763,1,KP3,TANESPIMYCIN,"17-AAG, BMS-722782"
"157",,,,,KP4,TANESPIMYCIN,
"158",1026,907311,-0.2914568,1,KU812,TANESPIMYCIN,"17-AAG, BMS-722782"
"159",1026,909975,0.36592254,1,KURAMOCHI,TANESPIMYCIN,"17-AAG, BMS-722782"
"160",1026,1240166,-2.40463965,1,KYM1,TANESPIMYCIN,"17-AAG, BMS-722782"
"161",1026,753573,1.81849518,1,KYSE140,TANESPIMYCIN,"17-AAG, BMS-722782"
"162",1026,907317,-2.85440381,1,KYSE150,TANESPIMYCIN,"17-AAG, BMS-722782"
"163",,,,,KYSE180,TANESPIMYCIN,
"164",1026,1298221,-0.64847182,1,KYSE30,TANESPIMYCIN,"17-AAG, BMS-722782"
"165",1026,753574,-3.09745039,1,KYSE410,TANESPIMYCIN,"17-AAG, BMS-722782"
"166",1026,907320,0.75828604,1,KYSE450,TANESPIMYCIN,"17-AAG, BMS-722782"
"167",1026,907321,-2.86725568,1,KYSE510,TANESPIMYCIN,"17-AAG, BMS-722782"
"168",1026,753575,-1.79456559,1,KYSE520,TANESPIMYCIN,"17-AAG, BMS-722782"
"169",,,,,KYSE70,TANESPIMYCIN,
"170",1026,924239,-0.50710123,1,L363,TANESPIMYCIN,"17-AAG, BMS-722782"
"171",1026,907322,2.39549937,1,L428,TANESPIMYCIN,"17-AAG, BMS-722782"
"172",1026,753586,0.78320383,1,LCLC103H,TANESPIMYCIN,"17-AAG, BMS-722782"
"173",1026,1240168,-2.09726842,1,LN18,TANESPIMYCIN,"17-AAG, BMS-722782"
"174",1026,1240169,-1.51939832,1,LN229,TANESPIMYCIN,"17-AAG, BMS-722782"
"175",1026,1298226,-3.01897656,1,LOUNH91,TANESPIMYCIN,"17-AAG, BMS-722782"
"176",1026,905974,-3.89843316,1,LOXIMVI,TANESPIMYCIN,"17-AAG, BMS-722782"
"177",1026,907791,2.11033751,1,LP1,TANESPIMYCIN,"17-AAG, BMS-722782"
"178",,,,,LS123,TANESPIMYCIN,
"179",1026,907794,-0.77207882,1,LS411N,TANESPIMYCIN,"17-AAG, BMS-722782"
"180",1026,907795,-0.59377072,1,LS513,TANESPIMYCIN,"17-AAG, BMS-722782"
"181",,,,,MALME3M,TANESPIMYCIN,
"182",1026,907799,0.90222757,1,MC116,TANESPIMYCIN,"17-AAG, BMS-722782"
"183",1026,1240171,-0.92602694,1,MCAS,TANESPIMYCIN,"17-AAG, BMS-722782"
"184",1026,905946,-3.18784069,1,MCF7,TANESPIMYCIN,"17-AAG, BMS-722782"
"185",1026,925338,-2.03904363,1,MDAMB157,TANESPIMYCIN,"17-AAG, BMS-722782"
"186",,,,,MDAMB175VII,TANESPIMYCIN,
"187",1026,924240,-0.69255513,1,MDAMB415,TANESPIMYCIN,"17-AAG, BMS-722782"
"188",1026,1240172,-1.8946938,1,MDAMB436,TANESPIMYCIN,"17-AAG, BMS-722782"
"189",1026,908122,-1.16284654,1,MDAMB453,TANESPIMYCIN,"17-AAG, BMS-722782"
"190",1026,908123,1.8540176,1,MDAMB468,TANESPIMYCIN,"17-AAG, BMS-722782"
"191",1026,908126,0.97628983,1,MEG01,TANESPIMYCIN,"17-AAG, BMS-722782"
"192",1026,908124,-2.623459,1,MELHO,TANESPIMYCIN,"17-AAG, BMS-722782"
"193",1026,908127,-3.87655723,1,MESSA,TANESPIMYCIN,"17-AAG, BMS-722782"
"194",,,,,MEWO,TANESPIMYCIN,
"195",1026,908129,0.59188591,1,MFE280,TANESPIMYCIN,"17-AAG, BMS-722782"
"196",1026,908130,-2.04759536,1,MFE296,TANESPIMYCIN,"17-AAG, BMS-722782"
"197",1026,1240174,-1.46380974,1,MFE319,TANESPIMYCIN,"17-AAG, BMS-722782"
"198",1026,908131,0.77122278,1,MG63,TANESPIMYCIN,"17-AAG, BMS-722782"
"199",1026,908134,-1.22440181,1,MHHES1,TANESPIMYCIN,"17-AAG, BMS-722782"
"200",1026,724870,-4.59917514,1,MIAPACA2,TANESPIMYCIN,"17-AAG, BMS-722782"
"201",,,,,MKN45,TANESPIMYCIN,
"202",1026,924250,1.92728804,1,MKN7,TANESPIMYCIN,"17-AAG, BMS-722782"
"203",1026,908144,-1.41735201,1,MOGGCCM,TANESPIMYCIN,"17-AAG, BMS-722782"
"204",1026,1330950,0.96124511,1,MOLP8,TANESPIMYCIN,"17-AAG, BMS-722782"
"205",1026,908147,1.22027309,1,MOLT16,TANESPIMYCIN,"17-AAG, BMS-722782"
"206",1026,908150,-1.22342234,1,MPP89,TANESPIMYCIN,"17-AAG, BMS-722782"
"207",1026,908152,-0.77389753,1,MSTO211H,TANESPIMYCIN,"17-AAG, BMS-722782"
"208",1026,687995,-1.22234389,1,NCIH1048,TANESPIMYCIN,"17-AAG, BMS-722782"
"209",1026,687997,2.39567477,1,NCIH1092,TANESPIMYCIN,"17-AAG, BMS-722782"
"210",1026,908467,-1.44285224,1,NCIH1155,TANESPIMYCIN,"17-AAG, BMS-722782"
"211",,,,,NCIH1299,TANESPIMYCIN,
"212",1026,1330964,-2.54940405,1,NCIH1341,TANESPIMYCIN,"17-AAG, BMS-722782"
"213",1026,724866,-1.88766627,1,NCIH1355,TANESPIMYCIN,"17-AAG, BMS-722782"
"214",1026,753600,-0.54435501,1,NCIH1563,TANESPIMYCIN,"17-AAG, BMS-722782"
"215",1026,1298348,0.7412267,1,NCIH1568,TANESPIMYCIN,"17-AAG, BMS-722782"
"216",,,,,NCIH1573,TANESPIMYCIN,
"217",,,,,NCIH1581,TANESPIMYCIN,
"218",1026,687799,-1.73616957,1,NCIH1648,TANESPIMYCIN,"17-AAG, BMS-722782"
"219",,,,,NCIH1650,TANESPIMYCIN,
"220",1026,910900,-0.39161285,1,NCIH1651,TANESPIMYCIN,"17-AAG, BMS-722782"
